part_number,part_description,category,file_name,memory_specification,encode_status,Product_id,product_id_validation
UCSX-MRX16G1RE1,UCSX-MRX16G1RE1 16GB DDR5-4800 RDIMM 1Rx8 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18480011S1,Valid
UCSX-MRX32G1RE1,UCSX-MRX32G1RE1 32GB DDR5-4800 RDIMM 1Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14480011S1,Valid
UCSX-MRX64G2RE1,UCSX-MRX64G2RE1 64GB DDR5-4800 RDIMM 2Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""4800"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24480011S1,Valid
UCSX-MR128G4RE1,UCSX-MR128G4RE1 128GB DDR5-4800 RDIMM 4Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""4800"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44480011S1,Valid
UCSX-MR256G8RE11,UCSX-MR256G8RE11 256GB DDR5-4800 RDIMM 8Rx4 (16Gb) DDR5-5600MT/s PID list2 ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""4800"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84480011S1,Valid
UCSX-MRX16G1RE3,UCSX-MRX16G1RE3 16GB DDR5-5600 RDIMM 1Rx8 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18560011S1,Valid
UCSX-MRX32G1RE3,UCSX-MRX32G1RE3 32GB DDR5-5600 RDIMM 1Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14560011S1,Valid
UCSX-MRX48G1RF33,UCSX-MRX48G1RF33 48GB DDR5-5600 RDIMM 1Rx4 (24Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""48GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,48D5ER14560011S1,Valid
UCSX-MRX64G2RE3,UCSX-MRX64G2RE3 64GB DDR5-5600 RDIMM 2Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24560011S1,Valid
UCSX-MRX96G2RF3,UCSX-MRX96G2RF3 96GB DDR5-5600 RDIMM 2Rx4 (24Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""96GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,96D5ER24560011S1,Valid
UCSX-MR128G4RE3,UCSX-MR128G4RE3 128GB DDR5-5600 RDIMM 4Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44560011S1,Valid
"UCSX-MR256G8RE31,3256GB","UCSX-MR256G8RE31,3256GB DDR5-5600 RDIMM 8Rx4 (16Gb) ",memory,x210cm7-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""5600"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84560011S1,Valid
UCSX-MRX16G1RE1=,UCSX-MRX16G1RE1= 16GB DDR5-4800 RDIMM 1Rx8 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18480011S1,Valid
UCSX-MRX32G1RE1=,UCSX-MRX32G1RE1= 32GB DDR5-4800 RDIMM 1Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14480011S1,Valid
UCSX-MRX64G2RE1=,UCSX-MRX64G2RE1= 64GB DDR5-4800 RDIMM 2Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""4800"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24480011S1,Valid
UCSX-MR128G4RE1=,UCSX-MR128G4RE1= 128GB DDR5-4800 RDIMM 4Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""4800"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44480011S1,Valid
UCSX-MR256G8RE1=,UCSX-MR256G8RE1= 256GB DDR5-4800 RDIMM 8Rx4 (16Gb) DDR5-5600MT/s PID list1 ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""4800"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84480011S1,Valid
UCSX-MRX16G1RE3=,UCSX-MRX16G1RE3= 16GB DDR5-5600 RDIMM 1Rx8 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18560011S1,Valid
UCSX-MRX32G1RE3=,UCSX-MRX32G1RE3= 32GB DDR5-5600 RDIMM 1Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14560011S1,Valid
UCSX-MRX48G1RF3=,UCSX-MRX48G1RF3= 48GB DDR5-5600 RDIMM 1Rx4 (24Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""48GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,48D5ER14560011S1,Valid
UCSX-MRX64G2RE3=,UCSX-MRX64G2RE3= 64GB DDR5-5600 RDIMM 2Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24560011S1,Valid
UCSX-MRX96G2RF3=,UCSX-MRX96G2RF3= 96GB DDR5-5600 RDIMM 2Rx4 (24Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""96GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,96D5ER24560011S1,Valid
UCSX-MR128G4RE3=,UCSX-MR128G4RE3= 128GB DDR5-5600 RDIMM 4Rx4 (16Gb) ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44560011S1,Valid
UCSX-MR256G8RE3=,UCSX-MR256G8RE3= 256GB DDR5-5600 RDIMM 8Rx4 (16Gb) DIMM Blank ,memory,x210cm7-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""5600"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84560011S1,Valid
UCS-MR-1X162RY-A,UCS-MR-1X162RY-A 16 GB DDR3-1600-MHz RDIMM/PC3-12800/2R/x4/1.35v 1.5/1.35 V12 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""1600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D3ER24160015S1,Valid
UCS-MR-1X162RZ-A,UCS-MR-1X162RZ-A 16 GB DDR3-1866-MHz RDIMM PC3-14900/2R/x4/ 1.5 V 2 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""1866"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D3ER24186615S1,Valid
UCS-MR-1X082RY-A,UCS-MR-1X082RY-A 8 GB DDR3-1600-MHz RDIMM/PC3-12800/2R/x4/1.35v 1.5/1.35 V12 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24160015S1,Valid
UCS-MR-1X041RX-A,UCS-MR-1X041RX-A 4 GB DDR3-1333-MHz RDIMM/PC3-10600/1R/x4/1.35V 1.35v 1 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""4GB"", ""speed"": ""1333"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,4D3ER14133315S1,Valid
UCS-MR-1X041RY-A,UCS-MR-1X041RY-A 4 GB DDR3-1600-MHz RDIMM/PC3-12800/1R/x4/1.35V 1.5/1.35 V 1 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""4GB"", ""speed"": ""1600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,4D3ER14160015S1,Valid
UCS-MR-1X082RX-A,UCS-MR-1X082RX-A 8 GB DDR3-1333-MHz RDIMM/PC3-10600/2R/x4/1.35V 1.5/1.35 V 2 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1333"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24133315S1,Valid
UCS-MR-1X082RZ-A,UCS-MR-1X082RZ-A 8 GB DDR3-1866-MHz RDIMM/PC3-14900/2R/x4/1.5 1.5 V 2 ,memory,C240M3_LFF_SpecSheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1866"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24186615S1,Valid
UCS-MR-1X322RV-A,UCS-MR-1X322RV-A 32GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4 1.2 V 2 ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24240012S1,Valid
UCS-MR-1X161RV-A,UCS-MR-1X161RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4 1.2 V 1 ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14240012S1,Valid
UCS-MR-1X081RV-A,UCS-MR-1X081RV-A 8 GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4 1.2 V 1 ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14240012S1,Valid
UCS-MR-1X081RU-A,UCS-MR-1X081RU-A 8GB DDR4-2133-MHz RDIMM/PC4-17000/single rank/x4/1.2v ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2133"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14213312S1,Valid
UCS-MR-1X081RU-A,UCS-MR-1X081RU-A 8GB DDR4-2133-MHz RDIMM/PC4-17000/single rank/x4/1.2v,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2133"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14213312S1,Valid
UCS-MR-1X081RV-A,UCS-MR-1X081RV-A 8GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14240012S1,Valid
UCS-MR-1X161RV-A,UCS-MR-1X161RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14240012S1,Valid
UCS-MR-1X162RU-A,UCS-MR-1X162RU-A 16GB DDR4-2133-MHz RDIMM/PC4-17000/dual rank/x4/1.2v,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2133"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24213312S1,Valid
UCS-MR-1X162RU-A,UCS-MR-1X162RU-A 16GB DDR4-2133-MHz RDIMM/PC4-17000/dual rank/x4/1.2v ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2133"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24213312S1,Valid
UCS-MR-1X162RV-A,UCS-MR-1X162RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4/1.2v,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24240012S1,Valid
UCS-MR-1X322RU-A,UCS-MR-1X322RU-A 32GB DDR4-2133-MHz RDIMM/PC4-17000/dual rank/x4/1.2v ,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2133"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24213312S1,Valid
UCS-MR-1X322RVA-S,UCS-MR-1X322RVA-S 32GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4/1.2v Samsung,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24240012S1,Valid
UCS-MR-1X648RU-A,UCS-MR-1X648RU-A 64GB DDR4-2133-MHz TSV-RDIMM/PC4-17000/octal rank/x4/1.2v,memory,c220m4-lff-spec-sheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2133"", ""ranks"": 8, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER84213312S1,Valid
UCS-MR-X64G2RW1,UCS-MR-X64G2RW1 64 GB DDR4-3200MHz RDIMM 2Rx4 (16Gb) 1.2 V 2 ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X32G2RW1,UCS-MR-X32G2RW1 32 GB DDR4-3200MHz RDIMM 2Rx4 (8Gb) 1.2 V 2 ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X16G1RW1,UCS-MR-X16G1RW1 16 GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) 1.2 V 1 Intel® Optane™ Persistent ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X64G2RT-H=,UCS-MR-X64G2RT-H= 64 GB DDR4-2933-MHz RDIMM/2Rx4 (16Gb) 1.2v ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24293312S1,Valid
UCS-MR-X8G1RS-H,UCS-MR-X8G1RS-H 8GB DDR4-2666-MHz RDIMM/PC4-21300/single rank/x4/1.2v ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14266612S1,Valid
UCS-MR-X16G2RS-H,UCS-MR-X16G2RS-H 16GB DDR4-2666-MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24266612S1,Valid
UCS-MR-X16G1RT-H,UCS-MR-X16G1RT-H 16GB DDR4-2933MHz RDIMM 1Rx4 (8Gb)/1.2v,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2933"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14293312S1,Valid
UCS-MR-X32G2RT-H,UCS-MR-X32G2RT-H 32GB DDR4-2933MHz RDIMM 2Rx4 (8Gb)/1.2v,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24293312S1,Valid
UCS-MR-X64G2RT-H,UCS-MR-X64G2RT-H 64GB DDR4-2933MHz RDIMM 2Rx4 (16Gb)/1.2v,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24293312S1,Valid
UCS-MR-128G8RS-H,UCS-MR-128G8RS-H 128GB DDR4-2666-MHz TSV-RDIMM/PC4-21300/octal rank/x4/1.2v,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""2666"", ""ranks"": 8, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D4ER84266612S1,Valid
UCS-MR-X16G1RS-H,UCS-MR-X16G1RS-H 16GB DDR4-2666-MHz RDIMM/PC4-21300/single rank/x4/1.2v ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14266612S1,Valid
UCS-MR-X16G1RSHM,UCS-MR-X16G1RSHM 16GB DDR4-2666-MHz RDIMM/single rank/x4/1.2v. Micron only,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14266612S1,Valid
